cluster_id,GC_NAME,dPOS,dRV,dPM,dFeH,RV_Prob,VB_PROB,VHELIO_AVG,VERR,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PHOT_G_MEAN_MAG,M_H,M_H_ERR,C_FE,C_FE_ERR,N_FE,N_FE_ERR,O_FE,O_FE_ERR,MG_FE,MG_FE_ERR,AL_FE,AL_FE_ERR,SI_FE,SI_FE_ERR,FE_H,FE_H_ERR
NGC0104,NGC0104,0.06918328965944502,-0.4243510663509369,0.5089302659034729,7.872594356536865,0.7637704610824585,1.0,-22.542213439941406,0.419450581073761,4689628134286385792,0.19202345609664917,4.935064792633057,-2.6544995307922363,14.19279956817627,-0.3628599941730499,0.131487637758255,-0.11446002125740051,0.1424626260995865,1.1207599639892578,0.1416132003068924,0.44460299611091614,0.15094010531902313,0.5521829724311829,0.14286461472511292,,,,,-0.3365199863910675,0.04535416141152382
NGC0104,NGC0104,0.0683334135284037,-0.5748950839042664,0.8086725473403931,0.5009108185768127,0.7447922229766846,1.0,-24.34874153137207,0.025640025734901428,4689628129980153216,0.21796607971191406,5.2525153160095215,-2.02272891998291,12.221099853515625,-0.7236499786376953,0.008433260023593903,-0.0019469857215881348,0.01530475914478302,0.7885200381278992,0.0177192073315382,0.32352301478385925,0.014179283753037453,0.35237300395965576,0.014946350827813148,0.2714509963989258,0.02181718684732914,0.22709059715270996,0.01621815748512745,-0.7326200008392334,0.009673714637756348
NGC0104,NGC0104,0.06539818900175189,0.2902822494506836,0.8368126153945923,0.8442659974098206,0.7222113609313965,0.9999899999999999,-13.96661376953125,0.09880074113607407,4689627859408196864,0.20868302881717682,4.766514778137207,-2.2982170581817627,14.069700241088867,-0.6433899998664856,0.014733473770320415,0.005911052227020264,0.036980416625738144,0.5719300508499146,0.03858840465545654,0.35602304339408875,0.0415048711001873,0.28191301226615906,0.026805251836776733,0.3584910035133362,0.04993097484111786,0.26533061265945435,0.033195383846759796,-0.6234800219535828,0.01689518429338932
NGC0104,NGC0104,0.09190807631038525,-0.393129825592041,0.582953691482544,0.22616107761859894,0.7664267420768738,1.0,-22.167558670043945,0.02892094850540161,4689640984830516992,0.21281550824642181,4.89852237701416,-2.695437431335449,13.012900352478027,-0.7272599935531616,0.008236423134803772,0.022255003452301025,0.016869138926267624,0.7023200392723083,0.019455254077911377,0.33294302225112915,0.016672050580382347,0.33809301257133484,0.015079970471560955,0.30365100502967834,0.02151649072766304,0.24343061447143555,0.01649162545800209,-0.7289400100708008,0.009295675903558731
NGC0104,NGC0104,0.07048793319507991,-1.2710729837417603,0.9552236199378967,-0.6488879919052124,0.481476753950119,1.0,-32.702877044677734,0.05434148386120796,4689628134286386688,0.20723813772201538,5.206086158752441,-1.9285439252853394,13.47819995880127,-0.7932500243186951,0.00985929649323225,-0.014339029788970947,0.033675674349069595,0.18234002590179443,0.035667382180690765,0.452223002910614,0.04418466240167618,0.31153300404548645,0.0201021209359169,0.3036210238933563,0.02858281135559082,0.2569705843925476,0.02332969196140766,-0.7989100217819214,0.01058038230985403
NGC0104,NGC0104,0.06683864166705218,-0.217304065823555,0.7638278007507324,-0.1421860307455063,0.7738205790519714,1.0,-20.057649612426758,0.08627098798751831,4689627790688736640,0.1842629611492157,5.628995418548584,-2.224313974380493,13.886799812316895,-0.7575600147247314,0.012766552157700062,0.015973269939422607,0.05400889739394188,0.8598099946975708,0.053429439663887024,0.33110296726226807,0.08139070123434067,0.2858629822731018,0.026578880846500397,0.27998098731040955,0.042091742157936096,0.2786705493927002,0.033057212829589844,-0.7651299834251404,0.01365260872989893
NGC0104,NGC0104,0.12833149682544537,-0.6903659701347351,0.7216974496841431,-0.7335017323493958,0.7226145267486572,0.99995,-25.734392166137695,0.025480980053544044,4689575185928019840,0.2447432428598404,5.206717014312744,-3.021451234817505,12.408699989318848,-0.8040199875831604,0.008708481676876545,0.01972198486328125,0.016305603086948395,0.0810210108757019,0.01870243437588215,0.31793299317359924,0.014863829128444195,0.33959299325942993,0.015622621402144432,0.2637709975242615,0.02216167002916336,0.2352105975151062,0.016799986362457275,-0.8059499859809875,0.009889831766486168
NGC0104,NGC0104,0.08103383527052795,-0.02520974539220333,0.4839804172515869,-0.5458163022994995,0.7676591277122498,0.9999899999999999,-17.752517700195312,0.06255234032869339,4689639949755952512,0.1261967122554779,5.468740463256836,-2.321302652359009,13.816399574279785,-0.7553600072860718,0.010743340477347374,-0.18589001893997192,0.04012580215930939,1.0160499811172485,0.04151579365134239,0.12228196859359741,0.056589022278785706,0.3363629877567291,0.022095603868365288,0.2976909875869751,0.032927725464105606,0.237540602684021,0.026437915861606598,-0.776199996471405,0.011523772962391376
NGC0104,NGC0104,0.08195595999131856,-0.8118038177490234,0.2345503866672516,0.11704512685537338,0.6911004781723022,1.0,-27.191646575927734,0.041771091520786285,4689639988398164736,0.17860904335975647,5.15959358215332,-2.4288597106933594,13.156000137329102,-0.7410500049591064,0.011295781470835209,0.033253014087677,0.024372247979044914,0.5555099844932556,0.026750342920422554,0.3127930164337158,0.024205684661865234,0.2970230281352997,0.020446255803108215,0.2900710105895996,0.03291579708456993,0.2569406032562256,0.023458773270249367,-0.750760018825531,0.012865264900028706
NGC0104,NGC0104,0.07823585248855709,-0.011406262405216694,0.4794994592666626,0.09907690435647964,0.766633152961731,1.0,-17.586875915527344,0.03993108868598938,4689639885318980224,0.1889895796775818,5.110861778259277,-2.2713623046875,13.579000473022461,-0.759909987449646,0.009829333983361721,0.03815603256225586,0.023716317489743233,0.729360044002533,0.02623537927865982,0.3613830506801605,0.025237130001187325,0.346403032541275,0.0184929221868515,0.29182103276252747,0.027555333450436592,0.23838067054748535,0.020933806896209717,-0.7527400255203247,0.010959058068692684
NGC0104,NGC0104,0.07141614172302899,-0.5238949656486511,0.8216026425361633,0.6431854367256165,0.7524111270904541,1.0,-23.736740112304688,0.1141529530286789,4689628061260674304,0.2084246724843979,4.71482515335083,-2.5759825706481934,13.27340030670166,-0.7125499844551086,0.015133621171116829,-0.05331897735595703,0.040739480406045914,0.7872800230979919,0.04182547703385353,0.287693053483963,0.04616859555244446,0.25636303424835205,0.02806158922612667,0.239531010389328,0.050810880959033966,0.2819606363773346,0.03461829572916031,-0.7034100294113159,0.01713726855814457
NGC0104,NGC0104,0.10067822022332676,-0.8837630152702332,0.5527980327606201,0.9577924609184265,0.6680170893669128,1.0,-28.055156707763672,0.045201338827610016,4689641019190234496,0.1968293935060501,5.2219319343566895,-2.1912894248962402,13.336899757385254,-0.677590012550354,0.010013527236878872,-0.2092200517654419,0.025152461603283882,1.103060007095337,0.027739834040403366,0.20636296272277832,0.02854534238576889,0.32774296402931213,0.018850155174732208,0.5220799446105957,0.029367297887802124,0.23058056831359863,0.02187366597354412,-0.684149980545044,0.01121654361486435
NGC0104,NGC0104,0.07044410558300788,-1.2218347787857056,1.197648286819458,0.7305769324302673,0.5107858180999756,0.9999899999999999,-32.11201858520508,0.04010995849967003,4689627790688724096,0.18999479711055756,4.5510358810424805,-2.201300859451294,13.663200378417969,-0.6861900091171265,0.009111704304814339,-0.1018100380897522,0.022796669974923134,0.9902199506759644,0.025498703122138977,0.20013296604156494,0.025868162512779236,0.3310929536819458,0.017282623797655106,0.45706695318222046,0.025777557864785194,0.19297057390213013,0.01972818933427334,-0.6980599761009216,0.010152246803045273
NGC0104,NGC0104,0.07393787129140428,-0.4160003662109375,1.1289055347442627,-0.2122616171836853,0.764522135257721,1.0,-22.442005157470703,0.0874132364988327,4689628061286470912,0.1915419101715088,4.619356632232666,-2.1703367233276367,13.896100044250488,-0.75382000207901,0.012244615703821182,0.17006003856658936,0.04692855477333069,0.143530011177063,0.047387007623910904,0.571382999420166,0.06668021529912949,0.37212303280830383,0.025036143139004707,0.24538105726242065,0.039380691945552826,0.2684805989265442,0.03066994622349739,-0.7712200284004211,0.013193197548389435
NGC0104,NGC0104,0.10699026571582206,-0.06372658163309097,0.038049668073654175,0.1459578573703766,0.7700989246368408,1.0,-18.214719772338867,0.02961988002061844,4689641083606519168,0.2274363487958908,5.274789333343506,-2.560626745223999,12.31719970703125,-0.71875,0.008006620220839977,-0.41220998764038086,0.018574340268969536,1.1445000171661377,0.0213017575442791,0.21335303783416748,0.019931279122829437,0.3115430176258087,0.015125352889299393,0.3921409845352173,0.021171871572732925,0.1923506259918213,0.0166971143335104,-0.7338500022888184,0.008905059657990932
NGC0104,NGC0104,0.1146653101511129,0.38436684012413025,0.5394744277000427,1.1368204355239868,0.6984833478927612,0.9999899999999999,-12.83759880065918,0.027983322739601135,4689622288822455168,0.21642790734767914,5.603291988372803,-2.5797407627105713,12.84000015258789,-0.689490020275116,0.008247439749538898,0.059988975524902344,0.015368914231657982,0.08674496412277222,0.01785232685506344,0.3469729721546173,0.014631085097789764,0.36980295181274414,0.014701075851917267,0.2599509656429291,0.021563820540905,0.24088054895401,0.01605825684964657,-0.6874399781227112,0.009449389763176441
NGC0104,NGC0104,0.1621302219917843,-0.00982173252850771,0.7893772125244141,0.5553052425384521,0.7665101885795593,0.99998,-17.567861557006836,0.02460184507071972,4689573875951139840,0.22503118216991425,5.7568678855896,-2.65752911567688,12.236300468444824,-0.7331299781799316,0.008472171612083912,0.03977400064468384,0.015374262817203999,0.1583300232887268,0.017781494185328484,0.3373830318450928,0.014191263355314732,0.3656630218029022,0.01502130925655365,0.1871809959411621,0.021867908537387848,0.27124062180519104,0.016278011724352837,-0.7279300093650818,0.009711859747767448
NGC0104,NGC0104,0.12474703607041009,-0.3282998502254486,0.40382319688796997,-0.740362823009491,0.7706245183944702,0.9999899999999999,-21.389598846435547,0.025245776399970055,4689575289007212416,0.24774441123008728,5.446428298950195,-2.7298998832702637,12.177399635314941,-0.8049200177192688,0.00875427108258009,0.04310399293899536,0.016030633822083473,0.1386699676513672,0.01839483343064785,0.34386298060417175,0.014458510093390942,0.36792296171188354,0.015609951689839363,0.2270609736442566,0.022228648886084557,0.24633055925369263,0.016759049147367477,-0.8068699836730957,0.009971368126571178
NGC0104,NGC0104,0.08036693889126591,0.218423530459404,1.493363618850708,0.8048994541168213,0.7369141578674316,0.99989,-14.82891845703125,0.033476799726486206,4689628164357425536,0.2201046496629715,6.098824977874756,-2.065725803375244,13.012999534606934,-0.6812199950218201,0.007961039431393147,-0.09584999084472656,0.0173029825091362,1.0539900064468384,0.020006641745567322,0.2887429893016815,0.018128719180822372,0.3557929992675781,0.014768761582672596,0.45749399065971375,0.021131442859768867,0.23346060514450073,0.016322990879416466,-0.6935099959373474,0.008948119357228279
NGC0104,NGC0104,0.08666150650686615,0.030558109283447266,0.5731905102729797,0.14563071727752686,0.7630132436752319,1.0,-17.083303451538086,0.030639175325632095,4689639919678548736,0.24233706295490265,5.3579230308532715,-2.1921277046203613,12.145600318908691,-0.7402300238609314,0.008390890434384346,-0.08201199769973755,0.016184380277991295,1.0773301124572754,0.018678849563002586,0.3012929856777191,0.015371056273579597,0.32492300868034363,0.015130558982491493,0.4507310092449188,0.021739782765507698,0.22136056423187256,0.016449784860014915,-0.7568600177764893,0.009534893557429314
NGC0104,NGC0104,0.07991188813592914,-0.6660911440849304,0.622684121131897,-1.2277899980545044,0.7278739213943481,1.0,-25.44309425354004,0.06841232627630234,4689626794256347008,0.184840589761734,5.622158527374268,-2.3827009201049805,13.848899841308594,-0.8238999843597412,0.011657632887363434,0.03486603498458862,0.04455392435193062,0.11175006628036499,0.045194465667009354,0.4768030643463135,0.06108420714735985,0.29365307092666626,0.024076901376247406,0.2403610348701477,0.03583238273859024,0.2482006549835205,0.028780311346054077,-0.8321400284767151,0.012447431683540344
NGC0104,NGC0104,0.09852304906077093,-0.29150518774986267,0.7407457828521729,1.0195376873016357,0.7722349762916565,0.9999899999999999,-20.948062896728516,0.04763904958963394,4689645863915870976,0.16570627689361572,4.812505722045898,-2.3469393253326416,13.731499671936035,-0.6762199997901917,0.010399221442639828,0.11334997415542603,0.02362733706831932,0.017692983150482178,0.026187438517808914,0.3954929709434509,0.025072405114769936,0.4052629768848419,0.019072506576776505,0.27841097116470337,0.030475793406367302,0.2539405822753906,0.02204097993671894,-0.6803699731826782,0.011799492873251438
NGC0104,NGC0104,0.1228900938326832,0.15093953907489777,0.3816279470920563,-0.14283934235572815,0.7482454180717468,1.0,-15.638726234436035,0.07229623198509216,4689575357726672896,0.18089129030704498,5.285859107971191,-2.304377794265747,13.80739974975586,-0.7383599877357483,0.01132676750421524,-0.2585700750350952,0.049229297786951065,1.162980079650879,0.04952150955796242,0.3810429871082306,0.07701243460178375,0.2735529839992523,0.023927289992570877,0.30209097266197205,0.03625961393117905,0.2222805619239807,0.029399452731013298,-0.7560399770736694,0.012029721401631832
NGC0104,NGC0104,0.0938781570013647,-0.7275078892707825,0.851603090763092,-1.0838816165924072,0.7139167785644531,0.9999899999999999,-26.180095672607422,0.04169093817472458,4689645795196398208,0.19442088901996613,5.716740131378174,-2.2452733516693115,13.463600158691406,-0.8229299783706665,0.009093526750802994,0.024774014949798584,0.021639162674546242,0.11097002029418945,0.02417413517832756,0.41598305106163025,0.022281253710389137,0.3632630407810211,0.01725631393492222,0.27326101064682007,0.02415827475488186,0.2888806462287903,0.01902039349079132,-0.8226500153541565,0.01005135290324688
NGC0104,NGC0104,0.08581346543589087,0.3795441687107086,1.1559560298919678,-0.21977604925632477,0.6998304128646851,0.9999899999999999,-12.89547061920166,0.03334528207778931,4689623770599380864,0.1941145658493042,5.649857044219971,-1.9090114831924438,12.902099609375,-0.7820500135421753,0.008260387927293777,0.016597986221313477,0.019104694947600365,0.2062699794769287,0.021749041974544525,0.4155629575252533,0.019826265051960945,0.34293296933174133,0.01563907042145729,0.1891610026359558,0.021508561447262764,0.29283055663108826,0.01710197515785694,-0.7782899737358093,0.009149107150733471
NGC0104,NGC0104,0.10430633921710686,-0.5412470698356628,0.6914386749267578,0.38803768157958984,0.7499608397483826,1.0,-23.944965362548828,0.04110194742679596,4689646070074296960,0.1871512085199356,4.907033920288086,-2.25875186920166,13.906100273132324,-0.7092000246047974,0.010064186528325081,-0.05514901876449585,0.026020336896181107,0.8888300061225891,0.028539568185806274,0.24517300724983215,0.029622914269566536,0.3381829857826233,0.01911352202296257,0.41088101267814636,0.02930702641606331,0.20967060327529907,0.022103000432252884,-0.7190300226211548,0.011207930743694305
NGC0104,NGC0104,0.12377010803957389,-0.4620213508605957,0.42526277899742126,-0.053815096616744995,0.7599990963935852,1.0,-22.9942569732666,0.03194200247526169,4689646997787297280,0.21394909918308258,5.010123252868652,-2.41361141204834,13.387800216674805,-0.7394499778747559,0.008130213245749474,0.02396303415298462,0.018339894711971283,0.7338799834251404,0.021017035469412804,0.3151230216026306,0.019129566848278046,0.3374229967594147,0.015266087837517262,0.34527096152305603,0.021344823762774467,0.2554306089878082,0.01677148975431919,-0.7460799813270569,0.009059370495378971
NGC0104,NGC0104,0.16326135917670603,0.09468571096658707,0.9257696866989136,-1.0909053087234497,0.7559803128242493,0.9996799999999999,-16.313772201538086,0.03726771101355553,4689650571200057728,0.1753993183374405,5.846289157867432,-2.437941074371338,13.24940013885498,-0.8062400221824646,0.009378124959766865,0.042861998081207275,0.02109481394290924,0.06832200288772583,0.023608850315213203,0.4047729969024658,0.02111223340034485,0.37754297256469727,0.01749456487596035,0.2810409665107727,0.025143640115857124,0.2852705717086792,0.019340816885232925,-0.8095700144767761,0.01046324148774147
NGC0104,NGC0104,0.09547586575971277,-0.9988312721252441,0.39254385232925415,0.6547832489013672,0.6236693263053894,1.0,-29.435976028442383,0.02970602549612522,4689633975443492736,0.18728485703468323,5.385592460632324,-2.332618236541748,12.095499992370605,-0.7165600061416626,0.008162408135831356,-0.42607998847961426,0.017042767256498337,1.142109990119934,0.01966303400695324,0.2277129888534546,0.01712367683649063,0.2519330084323883,0.015011899173259735,0.38881099224090576,0.021412385627627373,0.2027806043624878,0.016463449224829674,-0.7330700159072876,0.00919685885310173
NGC0104,NGC0104,0.12344451616751084,0.018146991729736328,0.997478723526001,-0.9045264720916748,0.7641631960868835,0.99998,-17.232236862182617,0.0626593604683876,4689646929067738112,0.21299207210540771,5.3913469314575195,-1.9143930673599243,13.734800338745117,-0.7901899814605713,0.01074293628334999,0.09448403120040894,0.03923000395298004,0.20158004760742188,0.040636565536260605,0.443043053150177,0.05350649356842041,0.3910130262374878,0.022056596353650093,0.21447104215621948,0.032374754548072815,0.2659305930137634,0.026122838258743286,-0.7981600165367126,0.011509325355291367
NGC0104,NGC0104,0.09740144112681631,0.024229208007454872,0.6237455010414124,0.6209703087806702,0.7636080384254456,0.9999899999999999,-17.159250259399414,0.024054009467363358,4689629371238695552,0.2256825864315033,5.659480571746826,-2.5579071044921875,12.347200393676758,-0.7193400263786316,0.008465452119708061,0.10262399911880493,0.014961342327296734,0.09497398138046265,0.017333658412098885,0.3476729989051819,0.013709607534110546,0.3922329843044281,0.01489019114524126,0.24942100048065186,0.021869145333766937,0.2351805865764618,0.016136059537529945,-0.7235900163650513,0.009749800898134708
NGC0104,NGC0104,0.09247864530158946,-0.31763219833374023,0.4782685935497284,0.7604691386222839,0.7711482644081116,1.0,-21.261587142944336,0.045251209288835526,4689632669773531520,0.21678410470485687,5.053274631500244,-2.309725522994995,13.887900352478027,-0.7122499942779541,0.010052023455500603,-0.051100969314575195,0.025979219004511833,0.8836700320243835,0.028496544808149338,0.3055030405521393,0.029526950791478157,0.32327303290367126,0.019095752388238907,0.33539101481437683,0.02922210656106472,0.2322206199169159,0.022062702104449272,-0.7142900228500366,0.011190809309482574
NGC0104,NGC0104,0.11111985193427336,-0.18341493606567383,0.6013692617416382,0.09532066434621811,0.7738127112388611,0.99998,-19.65097999572754,0.06843321025371552,4689645898275604096,0.20787152647972107,5.638828277587891,-2.6204144954681396,13.862700462341309,-0.7299000024795532,0.010844177566468716,0.08333098888397217,0.04124709963798523,0.16868001222610474,0.04256577044725418,0.25981298089027405,0.05963829159736633,0.28241297602653503,0.022321393713355064,0.2242409586906433,0.0337633453309536,0.20677059888839722,0.026953455060720444,-0.7369499802589417,0.011646031402051449
NGC0104,NGC0104,0.1473777257233352,0.22726106643676758,0.6516890525817871,0.5899350643157959,0.7352567315101624,0.9999899999999999,-14.722867965698242,0.05263280123472214,4689574292574812544,0.16449007391929626,5.663558483123779,-2.660872220993042,14.286199569702148,-0.7099699974060059,0.009579851292073727,0.04876697063446045,0.027821244671940804,0.9198499917984009,0.030332865193486214,0.18065297603607178,0.03432231396436691,0.32519298791885376,0.018750322982668877,0.4184909760951996,0.027855398133397102,0.22579056024551392,0.021755769848823547,-0.7183399796485901,0.010514822788536549
NGC0104,NGC0104,0.0939137975167669,0.10243352502584457,0.7496459484100342,1.7683194875717163,0.755003809928894,0.9999899999999999,-16.22079849243164,0.02905978076159954,4689632875931941888,0.2192450612783432,4.772279262542725,-2.6546289920806885,11.808699607849121,-0.638670027256012,0.008213906548917294,-0.12675005197525024,0.013966362923383713,1.1225799322128296,0.016315879300236702,0.3048229515552521,0.01294418890029192,0.3489929437637329,0.014239621348679066,0.4719489812850952,0.021553885191679,0.22363054752349854,0.015557412058115005,-0.6593499779701233,0.00956818275153637
NGC0104,NGC0104,0.09503421923529502,-0.952639102935791,0.29111766815185547,-0.0910581424832344,0.6426042914390564,1.0,-28.881669998168945,0.1523413360118866,4689632871649986560,0.1672162264585495,5.160338878631592,-2.3845067024230957,13.851099967956543,-0.757610023021698,0.022425878793001175,-0.2796499729156494,0.07256241887807846,1.168139934539795,0.06918756663799286,0.43458297848701477,0.11743535101413727,0.26263299584388733,0.0350072905421257,0.3557409942150116,0.04985421523451805,0.17950057983398438,0.04277614876627922,-0.7518500089645386,0.015149165876209736
NGC0104,NGC0104,0.09552196794620754,0.10069910436868668,0.6098328828811646,0.5505685210227966,0.7552249431610107,1.0,-16.24161148071289,0.04255041107535362,4689632669773515392,0.1922999620437622,4.8530144691467285,-2.5655887126922607,13.838299751281738,-0.7217599749565125,0.010373522527515888,-0.0923299789428711,0.026781165972352028,0.9663600325584412,0.029227573424577713,0.3190230429172516,0.030206672847270966,0.3835730254650116,0.019667092710733414,0.3715510070323944,0.03035889007151127,0.22770065069198608,0.02278006635606289,-0.7301700115203857,0.01155831664800644
NGC0104,NGC0104,0.09791732316221999,-0.2291477471590042,0.4002208113670349,1.3522745370864868,0.7737153768539429,1.0,-20.19977378845215,0.0459473617374897,4689632974708827776,0.21587540209293365,5.476986885070801,-2.41851806640625,13.808199882507324,-0.6721699833869934,0.00969826802611351,-0.1577499508857727,0.025584490969777107,1.098770022392273,0.02820681408047676,0.22599303722381592,0.030146967619657516,0.34449303150177,0.018499037250876427,0.48673102259635925,0.028386997058987617,0.22720062732696533,0.021491138264536858,-0.6805400252342224,0.010795741342008114
NGC0104,NGC0104,0.1253674631127329,-0.29824748635292053,0.592673122882843,-0.07995104789733887,0.7719811201095581,1.0,-21.02897071838379,0.03814772143959999,4689581263316313856,0.18195584416389465,5.209772109985352,-2.166255235671997,13.61460018157959,-0.7517799735069275,0.009316256269812584,0.04721099138259888,0.0214601531624794,0.07237499952316284,0.0240485742688179,0.38539302349090576,0.022347096353769302,0.35081300139427185,0.01740438863635063,0.3175409734249115,0.025563189759850502,0.2866906225681305,0.01949440874159336,-0.7587299942970276,0.010418270714581013
NGC0104,NGC0104,0.12201026981004469,-0.47844982147216797,0.623948335647583,1.0629875659942627,0.7581559419631958,0.9999899999999999,-23.19139862060547,0.03906525671482086,4689646001354810368,0.22343778610229492,5.0141496658325195,-2.219738245010376,13.42199993133545,-0.6634899973869324,0.008913297206163406,-0.03838902711868286,0.02103438414633274,1.0726200342178345,0.023770395666360855,0.2439030110836029,0.0232551209628582,0.3398430049419403,0.01667882315814495,0.44657599925994873,0.02505423314869404,0.2316705882549286,0.018964823335409164,-0.6777099967002869,0.010003743693232536
NGC0104,NGC0104,0.11663219256832957,-0.061920326203107834,0.3816971480846405,0.8803660273551941,0.76999831199646,1.0,-18.193044662475586,0.039944298565387726,4689634181601863296,0.21423253417015076,5.123885631561279,-2.337114095687866,13.19890022277832,-0.7065500020980835,0.008792131207883358,-0.21847999095916748,0.02103012427687645,1.084439992904663,0.023732636123895645,0.271712988615036,0.02300149016082287,0.32912299036979675,0.016582954674959183,0.4747380018234253,0.02422114461660385,0.22905057668685913,0.01866494119167328,-0.7105900049209595,0.009805534034967422
NGC0104,NGC0104,0.10743395290591821,0.31320634484291077,0.8456673622131348,0.46219760179519653,0.7169139385223389,1.0,-13.691524505615234,0.04938375577330589,4689632738492989184,0.18724969029426575,5.29573392868042,-2.0002973079681396,14.047499656677246,-0.7361800074577332,0.010832766070961952,0.07353997230529785,0.02761778049170971,0.265239953994751,0.029967498034238815,0.43358296155929565,0.030585091561079025,0.3682629466056824,0.02043280377984047,0.20854097604751587,0.031930044293403625,0.2696005702018738,0.02371634729206562,-0.7300099730491638,0.01209619827568531
NGC0104,NGC0104,0.12584541124045726,0.28822365403175354,0.7741847634315491,0.4496193528175354,0.7226723432540894,0.9999899999999999,-13.991316795349121,0.029910411685705185,4689645928342350976,0.2267240732908249,5.456862926483154,-2.088756799697876,13.050399780273438,-0.715149998664856,0.008206871338188648,0.030897021293640137,0.016620906069874763,0.6398400068283081,0.019204316660761833,0.3420630395412445,0.016406768932938576,0.34949302673339844,0.014973700977861881,0.3500710129737854,0.021481303498148918,0.26400062441825867,0.016391312703490257,-0.7152600288391113,0.009283591993153095
NGC0104,NGC0104,0.11075350060212776,-0.01755046844482422,0.09669384360313416,0.6766722798347473,0.7670997977256775,1.0,-17.660606384277344,0.055170174688100815,4689629405598401664,0.19829753041267395,5.268590927124023,-2.490687608718872,14.229499816894531,-0.7027999758720398,0.01179285068064928,-0.10060000419616699,0.03471439331769943,1.0371999740600586,0.03660813346505165,0.22064301371574402,0.042705927044153214,0.34921300411224365,0.022738249972462654,0.543213963508606,0.03696439787745476,0.2185305953025818,0.027316534891724586,-0.7143999934196472,0.013075679540634155
NGC0104,NGC0104,0.11042775071594753,0.15216588973999023,0.8099091053009033,0.41352030634880066,0.7480598092079163,0.9999899999999999,-15.62401008605957,0.08459214121103287,4689629783555507584,0.15827322006225586,5.3423285484313965,-2.029747724533081,13.843600273132324,-0.7572199702262878,0.012048040516674519,0.022144019603729248,0.05110970512032509,1.0014500617980957,0.051019087433815,0.2754230201244354,0.07752642780542374,0.3661630153656006,0.025224655866622925,0.24410098791122437,0.03896915540099144,0.28229063749313354,0.031092628836631775,-0.7297700047492981,0.012842610478401184
NGC0104,NGC0104,0.11477022193125785,0.17233824729919434,0.6675783395767212,-0.44748127460479736,0.7449012398719788,1.0,-15.381941795349121,0.05126481503248215,4689633082090282368,0.1923585832118988,5.066409587860107,-2.1562256813049316,13.82859992980957,-0.7630599737167358,0.010411015711724758,0.10045802593231201,0.03573547303676605,0.8674300312995911,0.037559207528829575,0.3209030330181122,0.047599274665117264,0.3630329966545105,0.021092688664793968,0.30893099308013916,0.031140867620706558,0.22863060235977173,0.02487383410334587,-0.7701799869537354,0.011231502518057823
NGC0104,NGC0104,0.2275373555304848,0.25950703024864197,0.5662266612052917,-0.2548956274986267,0.7288544178009033,0.99987,-14.335916519165039,0.03861617669463158,4689839858983442432,0.20777972042560577,5.5520172119140625,-2.7681190967559814,13.807700157165527,-0.7564799785614014,0.009887616150081158,0.05118000507354736,0.023614799603819847,0.2755800187587738,0.026132525876164436,0.3962530493736267,0.024998215958476067,0.36293303966522217,0.01854466088116169,0.26975101232528687,0.027773067355155945,0.2719806134700775,0.0210061464458704,-0.7583900094032288,0.011043141596019268
NGC0104,NGC0104,0.1421090780510592,-0.5227543711662292,0.9610435962677002,-0.8904780745506287,0.7525671124458313,0.99998,-23.723052978515625,0.03470912203192711,4689646241872961920,0.21842217445373535,5.326169490814209,-1.9275166988372803,13.292200088500977,-0.7980300188064575,0.008978982456028461,0.01861095428466797,0.020012618973851204,0.34818994998931885,0.022566836327314377,0.37219297885894775,0.02004988119006157,0.36743295192718506,0.016760963946580887,0.2387709617614746,0.023768503218889236,0.26283055543899536,0.018428821116685867,-0.7972999811172485,0.010013383813202381
NGC0104,NGC0104,0.1235171735745788,-0.7442824244499207,1.0136674642562866,0.7050942778587341,0.7097233533859253,0.9999899999999999,-26.381389617919922,0.04292956739664078,4689633941083703424,0.21742387115955353,5.093888759613037,-1.9076942205429077,13.411600112915039,-0.7085400223731995,0.009658785536885262,0.016439318656921387,0.021740267053246498,0.4293400049209595,0.024339117109775543,0.3156130015850067,0.022707005962729454,0.31059300899505615,0.017829377204179764,0.3014010190963745,0.027211425825953484,0.2500305771827698,0.020220819860696793,-0.7149900197982788,0.010894544422626495
NGC0104,NGC0104,0.21788306626558357,-0.35589599609375,0.2526141405105591,-1.0200128555297852,0.7690521478652954,0.9999899999999999,-21.720752716064453,0.02197776548564434,4689652117388263296,0.19545100629329681,5.097385883331299,-2.492335319519043,11.675800323486328,-0.8119800090789795,0.009011877700686455,0.08503800630569458,0.014765470288693905,0.30650001764297485,0.016937624663114548,0.3346330225467682,0.012749670073390007,0.36207300424575806,0.015570168383419514,0.15533101558685303,0.02260095253586769,0.23782062530517578,0.01657012291252613,-0.8052300214767456,0.010426401160657406
NGC0104,NGC0104,0.19660357867319397,-0.8263638615608215,0.3088316023349762,0.15853512287139893,0.6867062449455261,0.9999899999999999,-27.36636734008789,0.023420829325914383,4689651086596023040,0.21681131422519684,5.2079386711120605,-2.3543996810913086,12.01710033416748,-0.7289900183677673,0.008577710017561913,0.0186539888381958,0.014607726596295834,0.7128300070762634,0.0169061291962862,0.31814301013946533,0.013126857578754425,0.34226301312446594,0.014935421757400036,0.2872310280799866,0.022029444575309753,0.2436906099319458,0.01611976884305477,-0.7330800294876099,0.009925334714353085
